NEW_BUS_ID,RECONCILIATION_NUM,Percentage,Accum_Percentage,Client_Num
24965,2,0,0.943,2013
16766,2,0,0.943,2014
16764,2,0,0.943,2015
16740,2,0,0.943,2016
31500,2,0,0.943,2017
37679,2,0,0.943,2018
15693,2,0,0.943,2019
31541,2,0,0.944,2020
31572,2,0,0.944,2021
31579,2,0,0.944,2022
15701,2,0,0.944,2023
15706,2,0,0.944,2024
31563,2,0,0.944,2025
15697,2,0,0.944,2026
31577,2,0,0.944,2027
15653,2,0,0.944,2028
31576,2,0,0.944,2029
31571,2,0,0.944,2030
31513,2,0,0.944,2031
15703,2,0,0.944,2032
15692,2,0,0.944,2033
1173,2,0,0.944,2034
31589,2,0,0.944,2035
31565,2,0,0.944,2036
37284,2,0,0.944,2037
31543,2,0,0.944,2038
31523,2,0,0.944,2039
31569,2,0,0.944,2040
37620,1,0,0.944,2041
38622,1,0,0.944,2042
37025,1,0,0.944,2043
37024,1,0,0.944,2044
37615,1,0,0.944,2045
37616,1,0,0.944,2046
37617,1,0,0.944,2047
37356,1,0,0.944,2048
37409,1,0,0.944,2049
37026,1,0,0.944,2050
38623,1,0,0.944,2051
38717,1,0,0.944,2052
37037,1,0,0.944,2053
37612,1,0,0.944,2054
37036,1,0,0.944,2055
37361,1,0,0.945,2056
37034,1,0,0.945,2057
37360,1,0,0.945,2058
37359,1,0,0.945,2059
38718,1,0,0.945,2060
37613,1,0,0.945,2061
37027,1,0,0.945,2062
37032,1,0,0.945,2063
37614,1,0,0.945,2064
37279,1,0,0.945,2065
38719,1,0,0.945,2066
37030,1,0,0.945,2067
37029,1,0,0.945,2068
37028,1,0,0.945,2069
37355,1,0,0.945,2070
37358,1,0,0.945,2071
37621,1,0,0.945,2072
37354,1,0,0.945,2073
37023,1,0,0.945,2074
37013,1,0,0.945,2075
37637,1,0,0.945,2076
37638,1,0,0.945,2077
38720,1,0,0.945,2078
37640,1,0,0.945,2079
37347,1,0,0.945,2080
38665,1,0,0.945,2081
37016,1,0,0.945,2082
37015,1,0,0.945,2083
37642,1,0,0.945,2084
37022,1,0,0.945,2085
38721,1,0,0.945,2086
37012,1,0,0.945,2087
37345,1,0,0.945,2088
37344,1,0,0.945,2089
37281,1,0,0.945,2090
37645,1,0,0.945,2091
37646,1,0,0.945,2092
37010,1,0,0.945,2093
37635,1,0,0.945,2094
37634,1,0,0.945,2095
37349,1,0,0.945,2096
37633,1,0,0.945,2097
37622,1,0,0.945,2098
37623,1,0,0.945,2099
37610,1,0,0.945,2100
37353,1,0,0.945,2101
37626,1,0,0.945,2102
37280,1,0,0.945,2103
37627,1,0,0.945,2104
37628,1,0,0.945,2105
38664,1,0,0.945,2106
37352,1,0,0.945,2107
37629,1,0,0.945,2108
37350,1,0,0.945,2109
37630,1,0,0.945,2110
37020,1,0,0.945,2111
37019,1,0,0.945,2112
38621,1,0,0.946,2113
37632,1,0,0.946,2114
37611,1,0,0.946,2115
37278,1,0,0.946,2116
37609,1,0,0.946,2117
37267,1,0,0.946,2118
37374,1,0,0.946,2119
37072,1,0,0.946,2120
37372,1,0,0.946,2121
37269,1,0,0.946,2122
37371,1,0,0.946,2123
37070,1,0,0.946,2124
37068,1,0,0.946,2125
37370,1,0,0.946,2126
37595,1,0,0.946,2127
37067,1,0,0.946,2128
37596,1,0,0.946,2129
37065,1,0,0.946,2130
37064,1,0,0.946,2131
37274,1,0,0.946,2132
38663,1,0,0.946,2133
37367,1,0,0.946,2134
37366,1,0,0.946,2135
37268,1,0,0.946,2136
38662,1,0,0.946,2137
37039,1,0,0.946,2138
38661,1,0,0.946,2139
38629,1,0,0.946,2140
37265,1,0,0.946,2141
37081,1,0,0.946,2142
37587,1,0,0.946,2143
38660,1,0,0.946,2144
37080,1,0,0.946,2145
37079,1,0,0.946,2146
37588,1,0,0.946,2147
38705,1,0,0.946,2148
38628,1,0,0.946,2149
37378,1,0,0.946,2150
38706,1,0,0.946,2151
37589,1,0,0.946,2152
37074,1,0,0.946,2153
37590,1,0,0.946,2154
37591,1,0,0.946,2155
38707,1,0,0.946,2156
37365,1,0,0.946,2157
38627,1,0,0.946,2158
38710,1,0,0.946,2159
38626,1,0,0.946,2160
37047,1,0,0.946,2161
37602,1,0,0.946,2162
38715,1,0,0.946,2163
37603,1,0,0.946,2164
38624,1,0,0.946,2165
37043,1,0,0.946,2166
37604,1,0,0.946,2167
37042,1,0,0.946,2168
37364,1,0,0.946,2169
37606,1,0,0.947,2170
38716,1,0,0.947,2171
37040,1,0,0.947,2172
37009,1,0,0.947,2173
37363,1,0,0.947,2174
37607,1,0,0.947,2175
37608,1,0,0.947,2176
37362,1,0,0.947,2177
38714,1,0,0.947,2178
37051,1,0,0.947,2179
37052,1,0,0.947,2180
37055,1,0,0.947,2181
37059,1,0,0.947,2182
38711,1,0,0.947,2183
38712,1,0,0.947,2184
38713,1,0,0.947,2185
37057,1,0,0.947,2186
37597,1,0,0.947,2187
37056,1,0,0.947,2188
37598,1,0,0.947,2189
38625,1,0,0.947,2190
37599,1,0,0.947,2191
37054,1,0,0.947,2192
37275,1,0,0.947,2193
37053,1,0,0.947,2194
37276,1,0,0.947,2195
37600,1,0,0.947,2196
37601,1,0,0.947,2197
37343,1,0,0.947,2198
37006,1,0,0.947,2199
37008,1,0,0.947,2200
36956,1,0,0.947,2201
36954,1,0,0.947,2202
36953,1,0,0.947,2203
37674,1,0,0.947,2204
36951,1,0,0.947,2205
37319,1,0,0.947,2206
37318,1,0,0.947,2207
36950,1,0,0.947,2208
36949,1,0,0.947,2209
36948,1,0,0.947,2210
36947,1,0,0.947,2211
38737,1,0,0.947,2212
37294,1,0,0.947,2213
37317,1,0,0.947,2214
37295,1,0,0.947,2215
38738,1,0,0.947,2216
36939,1,0,0.947,2217
36936,1,0,0.947,2218
37292,1,0,0.947,2219
38736,1,0,0.947,2220
36935,1,0,0.947,2221
38671,1,0,0.947,2222
36960,1,0,0.947,2223
38669,1,0,0.947,2224
37671,1,0,0.947,2225
37673,1,0,0.948,2226
38734,1,0,0.948,2227
38670,1,0,0.948,2228
38611,1,0,0.948,2229
38610,1,0,0.948,2230
36959,1,0,0.948,2231
38735,1,0,0.948,2232
38609,1,0,0.948,2233
37324,1,0,0.948,2234
37323,1,0,0.948,2235
37291,1,0,0.948,2236
37321,1,0,0.948,2237
36958,1,0,0.948,2238
36957,1,0,0.948,2239
37316,1,0,0.948,2240
36934,1,0,0.948,2241
38733,1,0,0.948,2242
36926,1,0,0.948,2243
37302,1,0,0.948,2244
36925,1,0,0.948,2245
36924,1,0,0.948,2246
36923,1,0,0.948,2247
38741,1,0,0.948,2248
38603,1,0,0.948,2249
38602,1,0,0.948,2250
37310,1,0,0.948,2251
38601,1,0,0.948,2252
36920,1,0,0.948,2253
38600,1,0,0.948,2254
37309,1,0,0.948,2255
36919,1,0,0.948,2256
37308,1,0,0.948,2257
55556,1,0,0.948,2258
37304,1,0,0.948,2259
38599,1,0,0.948,2260
37301,1,0,0.948,2261
37311,1,0,0.948,2262
37675,1,0,0.948,2263
38605,1,0,0.948,2264
37315,1,0,0.948,2265
38672,1,0,0.948,2266
38608,1,0,0.948,2267
36933,1,0,0.948,2268
37313,1,0,0.948,2269
38739,1,0,0.948,2270
37297,1,0,0.948,2271
37312,1,0,0.948,2272
36930,1,0,0.948,2273
38740,1,0,0.948,2274
38673,1,0,0.948,2275
37299,1,0,0.948,2276
37677,1,0,0.948,2277
36928,1,0,0.948,2278
37300,1,0,0.948,2279
36927,1,0,0.948,2280
38606,1,0,0.948,2281
37670,1,0,0.948,2282
36961,1,0,0.949,2283
37647,1,0,0.949,2284
36996,1,0,0.949,2285
36995,1,0,0.949,2286
36991,1,0,0.949,2287
37658,1,0,0.949,2288
37659,1,0,0.949,2289
37660,1,0,0.949,2290
37340,1,0,0.949,2291
37283,1,0,0.949,2292
36990,1,0,0.949,2293
37661,1,0,0.949,2294
36989,1,0,0.949,2295
36988,1,0,0.949,2296
37339,1,0,0.949,2297
36987,1,0,0.949,2298
37338,1,0,0.949,2299
38619,1,0,0.949,2300
37335,1,0,0.949,2301
36983,1,0,0.949,2302
38724,1,0,0.949,2303
38723,1,0,0.949,2304
38618,1,0,0.949,2305
36998,1,0,0.949,2306
37648,1,0,0.949,2307
37007,1,0,0.949,2308
38722,1,0,0.949,2309
37649,1,0,0.949,2310
38658,1,0,0.949,2311
37004,1,0,0.949,2312
37650,1,0,0.949,2313
37003,1,0,0.949,2314
37651,1,0,0.949,2315
37652,1,0,0.949,2316
37002,1,0,0.949,2317
37282,1,0,0.949,2318
37341,1,0,0.949,2319
37001,1,0,0.949,2320
37000,1,0,0.949,2321
36999,1,0,0.949,2322
37655,1,0,0.949,2323
37334,1,0,0.949,2324
38617,1,0,0.949,2325
38612,1,0,0.949,2326
37665,1,0,0.949,2327
38729,1,0,0.949,2328
38666,1,0,0.949,2329
37288,1,0,0.949,2330
37666,1,0,0.949,2331
38730,1,0,0.949,2332
38667,1,0,0.949,2333
38668,1,0,0.949,2334
37289,1,0,0.949,2335
38731,1,0,0.949,2336
36970,1,0,0.949,2337
38732,1,0,0.949,2338
37327,1,0,0.949,2339
38613,1,0,0.95,2340
36967,1,0,0.95,2341
36965,1,0,0.95,2342
36964,1,0,0.95,2343
36963,1,0,0.95,2344
36971,1,0,0.95,2345
37664,1,0,0.95,2346
36982,1,0,0.95,2347
36972,1,0,0.95,2348
36981,1,0,0.95,2349
37285,1,0,0.95,2350
37333,1,0,0.95,2351
38725,1,0,0.95,2352
37662,1,0,0.95,2353
38616,1,0,0.95,2354
36976,1,0,0.95,2355
37286,1,0,0.95,2356
36975,1,0,0.95,2357
36974,1,0,0.95,2358
38615,1,0,0.95,2359
37663,1,0,0.95,2360
38726,1,0,0.95,2361
38727,1,0,0.95,2362
37332,1,0,0.95,2363
38614,1,0,0.95,2364
38728,1,0,0.95,2365
37584,1,0,0.95,2366
37082,1,0,0.95,2367
38630,1,0,0.95,2368
38639,1,0,0.95,2369
37195,1,0,0.95,2370
38685,1,0,0.95,2371
37193,1,0,0.95,2372
37403,1,0,0.95,2373
37401,1,0,0.95,2374
38640,1,0,0.95,2375
37191,1,0,0.95,2376
37246,1,0,0.95,2377
38686,1,0,0.95,2378
38687,1,0,0.95,2379
37472,1,0,0.95,2380
37186,1,0,0.95,2381
37400,1,0,0.95,2382
37185,1,0,0.95,2383
37473,1,0,0.95,2384
37474,1,0,0.95,2385
37475,1,0,0.95,2386
37399,1,0,0.95,2387
38684,1,0,0.95,2388
37196,1,0,0.95,2389
37471,1,0,0.95,2390
38683,1,0,0.95,2391
38682,1,0,0.95,2392
37462,1,0,0.95,2393
38643,1,0,0.95,2394
37463,1,0,0.95,2395
37203,1,0,0.95,2396
37465,1,0,0.951,2397
37466,1,0,0.951,2398
38641,1,0,0.951,2399
37202,1,0,0.951,2400
37201,1,0,0.951,2401
37468,1,0,0.951,2402
37469,1,0,0.951,2403
37200,1,0,0.951,2404
37199,1,0,0.951,2405
37198,1,0,0.951,2406
37404,1,0,0.951,2407
37470,1,0,0.951,2408
37182,1,0,0.951,2409
37476,1,0,0.951,2410
37162,1,0,0.951,2411
37167,1,0,0.951,2412
37487,1,0,0.951,2413
37488,1,0,0.951,2414
37169,1,0,0.951,2415
38653,1,0,0.951,2416
38637,1,0,0.951,2417
37168,1,0,0.951,2418
37490,1,0,0.951,2419
38688,1,0,0.951,2420
38689,1,0,0.951,2421
37181,1,0,0.951,2422
37165,1,0,0.951,2423
37491,1,0,0.951,2424
38654,1,0,0.951,2425
37492,1,0,0.951,2426
37493,1,0,0.951,2427
37494,1,0,0.951,2428
37164,1,0,0.951,2429
37394,1,0,0.951,2430
37170,1,0,0.951,2431
37486,1,0,0.951,2432
37171,1,0,0.951,2433
37172,1,0,0.951,2434
38652,1,0,0.951,2435
37179,1,0,0.951,2436
37477,1,0,0.951,2437
37177,1,0,0.951,2438
37478,1,0,0.951,2439
37176,1,0,0.951,2440
37398,1,0,0.951,2441
37397,1,0,0.951,2442
37479,1,0,0.951,2443
37481,1,0,0.951,2444
38638,1,0,0.951,2445
37396,1,0,0.951,2446
37483,1,0,0.951,2447
37395,1,0,0.951,2448
37173,1,0,0.951,2449
37484,1,0,0.951,2450
37485,1,0,0.951,2451
37205,1,0,0.951,2452
37206,1,0,0.952,2453
37460,1,0,0.952,2454
37425,1,0,0.952,2455
37229,1,0,0.952,2456
38651,1,0,0.952,2457
37420,1,0,0.952,2458
37227,1,0,0.952,2459
37225,1,0,0.952,2460
37421,1,0,0.952,2461
37422,1,0,0.952,2462
38650,1,0,0.952,2463
38649,1,0,0.952,2464
37207,1,0,0.952,2465
37427,1,0,0.952,2466
37428,1,0,0.952,2467
37429,1,0,0.952,2468
37430,1,0,0.952,2469
37431,1,0,0.952,2470
38648,1,0,0.952,2471
37433,1,0,0.952,2472
37244,1,0,0.952,2473
37419,1,0,0.952,2474
37243,1,0,0.952,2475
37230,1,0,0.952,2476
38678,1,0,0.952,2477
37241,1,0,0.952,2478
37411,1,0,0.952,2479
37414,1,0,0.952,2480
37415,1,0,0.952,2481
37416,1,0,0.952,2482
37417,1,0,0.952,2483
37240,1,0,0.952,2484
37238,1,0,0.952,2485
38676,1,0,0.952,2486
37418,1,0,0.952,2487
37236,1,0,0.952,2488
37235,1,0,0.952,2489
37408,1,0,0.952,2490
37407,1,0,0.952,2491
37242,1,0,0.952,2492
37231,1,0,0.952,2493
38677,1,0,0.952,2494
37434,1,0,0.952,2495
38647,1,0,0.952,2496
37436,1,0,0.952,2497
37451,1,0,0.952,2498
38645,1,0,0.952,2499
37453,1,0,0.952,2500
37454,1,0,0.952,2501
37455,1,0,0.952,2502
37405,1,0,0.952,2503
37457,1,0,0.952,2504
38675,1,0,0.952,2505
38644,1,0,0.952,2506
37220,1,0,0.952,2507
37219,1,0,0.952,2508
37458,1,0,0.952,2509
37218,1,0,0.953,2510
37459,1,0,0.953,2511
37216,1,0,0.953,2512
37215,1,0,0.953,2513
37212,1,0,0.953,2514
38681,1,0,0.953,2515
37452,1,0,0.953,2516
38646,1,0,0.953,2517
37406,1,0,0.953,2518
37450,1,0,0.953,2519
37437,1,0,0.953,2520
37438,1,0,0.953,2521
38679,1,0,0.953,2522
37439,1,0,0.953,2523
37440,1,0,0.953,2524
37441,1,0,0.953,2525
37224,1,0,0.953,2526
37442,1,0,0.953,2527
37443,1,0,0.953,2528
38680,1,0,0.953,2529
37444,1,0,0.953,2530
37445,1,0,0.953,2531
37446,1,0,0.953,2532
37447,1,0,0.953,2533
37448,1,0,0.953,2534
37449,1,0,0.953,2535
37221,1,0,0.953,2536
38655,1,0,0.953,2537
37160,1,0,0.953,2538
37583,1,0,0.953,2539
37257,1,0,0.953,2540
37108,1,0,0.953,2541
37107,1,0,0.953,2542
37552,1,0,0.953,2543
37553,1,0,0.953,2544
37106,1,0,0.953,2545
37554,1,0,0.953,2546
37105,1,0,0.953,2547
37555,1,0,0.953,2548
37556,1,0,0.953,2549
37561,1,0,0.953,2550
37557,1,0,0.953,2551
37558,1,0,0.953,2552
37559,1,0,0.953,2553
37560,1,0,0.953,2554
37384,1,0,0.953,2555
37383,1,0,0.953,2556
37104,1,0,0.953,2557
37102,1,0,0.953,2558
37551,1,0,0.953,2559
37550,1,0,0.953,2560
37549,1,0,0.953,2561
37548,1,0,0.953,2562
37117,1,0,0.953,2563
37386,1,0,0.953,2564
37541,1,0,0.953,2565
38698,1,0,0.953,2566
37116,1,0,0.954,2567
37385,1,0,0.954,2568
37543,1,0,0.954,2569
37256,1,0,0.954,2570
37544,1,0,0.954,2571
37545,1,0,0.954,2572
37115,1,0,0.954,2573
37546,1,0,0.954,2574
38699,1,0,0.954,2575
38700,1,0,0.954,2576
37112,1,0,0.954,2577
37111,1,0,0.954,2578
37110,1,0,0.954,2579
38701,1,0,0.954,2580
37258,1,0,0.954,2581
37159,1,0,0.954,2582
38632,1,0,0.954,2583
37090,1,0,0.954,2584
38674,1,0,0.954,2585
37573,1,0,0.954,2586
37089,1,0,0.954,2587
37088,1,0,0.954,2588
37087,1,0,0.954,2589
38633,1,0,0.954,2590
37577,1,0,0.954,2591
37578,1,0,0.954,2592
37099,1,0,0.954,2593
37086,1,0,0.954,2594
38631,1,0,0.954,2595
37264,1,0,0.954,2596
37085,1,0,0.954,2597
37083,1,0,0.954,2598
38598,1,0,0.954,2599
38704,1,0,0.954,2600
37410,1,0,0.954,2601
37572,1,0,0.954,2602
37379,1,0,0.954,2603
37571,1,0,0.954,2604
38634,1,0,0.954,2605
37562,1,0,0.954,2606
38702,1,0,0.954,2607
37382,1,0,0.954,2608
38703,1,0,0.954,2609
37094,1,0,0.954,2610
37260,1,0,0.954,2611
37564,1,0,0.954,2612
37565,1,0,0.954,2613
37566,1,0,0.954,2614
37381,1,0,0.954,2615
37092,1,0,0.954,2616
38635,1,0,0.954,2617
37567,1,0,0.954,2618
37568,1,0,0.954,2619
37380,1,0,0.954,2620
37570,1,0,0.954,2621
37091,1,0,0.954,2622
37306,1,0,0.955,2623
37118,1,0,0.955,2624
37540,1,0,0.955,2625
37506,1,0,0.955,2626
37503,1,0,0.955,2627
37504,1,0,0.955,2628
38656,1,0,0.955,2629
37505,1,0,0.955,2630
37251,1,0,0.955,2631
37144,1,0,0.955,2632
37143,1,0,0.955,2633
37390,1,0,0.955,2634
37507,1,0,0.955,2635
37539,1,0,0.955,2636
37508,1,0,0.955,2637
37141,1,0,0.955,2638
37389,1,0,0.955,2639
37139,1,0,0.955,2640
37138,1,0,0.955,2641
37137,1,0,0.955,2642
37509,1,0,0.955,2643
37510,1,0,0.955,2644
37147,1,0,0.955,2645
37250,1,0,0.955,2646
37148,1,0,0.955,2647
38691,1,0,0.955,2648
38636,1,0,0.955,2649
37497,1,0,0.955,2650
37158,1,0,0.955,2651
37393,1,0,0.955,2652
37156,1,0,0.955,2653
37155,1,0,0.955,2654
37498,1,0,0.955,2655
37154,1,0,0.955,2656
37392,1,0,0.955,2657
37153,1,0,0.955,2658
37391,1,0,0.955,2659
37151,1,0,0.955,2660
37499,1,0,0.955,2661
37500,1,0,0.955,2662
37247,1,0,0.955,2663
38690,1,0,0.955,2664
37149,1,0,0.955,2665
38692,1,0,0.955,2666
37511,1,0,0.955,2667
37136,1,0,0.955,2668
37527,1,0,0.955,2669
37528,1,0,0.955,2670
37252,1,0,0.955,2671
37529,1,0,0.955,2672
37530,1,0,0.955,2673
37531,1,0,0.955,2674
37127,1,0,0.955,2675
38696,1,0,0.955,2676
37533,1,0,0.955,2677
37534,1,0,0.955,2678
37253,1,0,0.955,2679
37535,1,0,0.956,2680
37124,1,0,0.956,2681
37536,1,0,0.956,2682
37537,1,0,0.956,2683
37122,1,0,0.956,2684
38697,1,0,0.956,2685
37119,1,0,0.956,2686
38657,1,0,0.956,2687
37387,1,0,0.956,2688
37512,1,0,0.956,2689
37526,1,0,0.956,2690
37514,1,0,0.956,2691
37134,1,0,0.956,2692
37515,1,0,0.956,2693
37388,1,0,0.956,2694
37517,1,0,0.956,2695
38693,1,0,0.956,2696
37133,1,0,0.956,2697
37518,1,0,0.956,2698
37519,1,0,0.956,2699
37132,1,0,0.956,2700
38694,1,0,0.956,2701
38695,1,0,0.956,2702
37523,1,0,0.956,2703
37524,1,0,0.956,2704
37131,1,0,0.956,2705
37525,1,0,0.956,2706
37130,1,0,0.956,2707
37305,1,0,0.956,2708
37811,1,0,0.956,2709
38597,1,0,0.956,2710
38145,1,0,0.956,2711
38135,1,0,0.956,2712
38136,1,0,0.956,2713
38137,1,0,0.956,2714
38138,1,0,0.956,2715
38139,1,0,0.956,2716
38140,1,0,0.956,2717
38141,1,0,0.956,2718
38142,1,0,0.956,2719
38143,1,0,0.956,2720
38144,1,0,0.956,2721
38146,1,0,0.956,2722
38133,1,0,0.956,2723
38147,1,0,0.956,2724
38148,1,0,0.956,2725
38149,1,0,0.956,2726
38150,1,0,0.956,2727
38151,1,0,0.956,2728
38152,1,0,0.956,2729
38153,1,0,0.956,2730
38154,1,0,0.956,2731
38155,1,0,0.956,2732
38156,1,0,0.956,2733
38134,1,0,0.956,2734
38132,1,0,0.956,2735
38596,1,0,0.956,2736
38121,1,0,0.957,2737
38112,1,0,0.957,2738
36916,1,0,0.957,2739
38113,1,0,0.957,2740
38114,1,0,0.957,2741
38115,1,0,0.957,2742
38116,1,0,0.957,2743
38117,1,0,0.957,2744
38118,1,0,0.957,2745
38119,1,0,0.957,2746
38120,1,0,0.957,2747
38122,1,0,0.957,2748
38448,1,0,0.957,2749
38123,1,0,0.957,2750
38124,1,0,0.957,2751
38125,1,0,0.957,2752
38126,1,0,0.957,2753
38449,1,0,0.957,2754
38127,1,0,0.957,2755
38128,1,0,0.957,2756
38129,1,0,0.957,2757
38130,1,0,0.957,2758
38131,1,0,0.957,2759
38157,1,0,0.957,2760
38158,1,0,0.957,2761
38159,1,0,0.957,2762
38198,1,0,0.957,2763
38444,1,0,0.957,2764
38189,1,0,0.957,2765
38190,1,0,0.957,2766
38191,1,0,0.957,2767
38192,1,0,0.957,2768
38193,1,0,0.957,2769
38194,1,0,0.957,2770
38195,1,0,0.957,2771
38196,1,0,0.957,2772
38197,1,0,0.957,2773
38199,1,0,0.957,2774
38160,1,0,0.957,2775
38200,1,0,0.957,2776
38201,1,0,0.957,2777
38443,1,0,0.957,2778
38202,1,0,0.957,2779
38203,1,0,0.957,2780
38204,1,0,0.957,2781
38205,1,0,0.957,2782
38206,1,0,0.957,2783
38442,1,0,0.957,2784
38207,1,0,0.957,2785
38186,1,0,0.957,2786
38445,1,0,0.957,2787
38184,1,0,0.957,2788
38183,1,0,0.957,2789
38162,1,0,0.957,2790
38163,1,0,0.957,2791
38165,1,0,0.957,2792
38166,1,0,0.957,2793
38167,1,0,0.958,2794
38168,1,0,0.958,2795
38169,1,0,0.958,2796
38170,1,0,0.958,2797
38171,1,0,0.958,2798
38172,1,0,0.958,2799
38173,1,0,0.958,2800
38174,1,0,0.958,2801
38175,1,0,0.958,2802
38447,1,0,0.958,2803
38176,1,0,0.958,2804
38178,1,0,0.958,2805
38179,1,0,0.958,2806
38446,1,0,0.958,2807
38180,1,0,0.958,2808
38181,1,0,0.958,2809
38182,1,0,0.958,2810
38111,1,0,0.958,2811
38110,1,0,0.958,2812
38109,1,0,0.958,2813
38053,1,0,0.958,2814
38044,1,0,0.958,2815
38045,1,0,0.958,2816
38046,1,0,0.958,2817
38047,1,0,0.958,2818
38048,1,0,0.958,2819
38049,1,0,0.958,2820
38050,1,0,0.958,2821
38464,1,0,0.958,2822
38051,1,0,0.958,2823
38052,1,0,0.958,2824
38054,1,0,0.958,2825
38062,1,0,0.958,2826
38463,1,0,0.958,2827
38055,1,0,0.958,2828
38462,1,0,0.958,2829
38461,1,0,0.958,2830
38460,1,0,0.958,2831
38056,1,0,0.958,2832
38057,1,0,0.958,2833
38058,1,0,0.958,2834
38059,1,0,0.958,2835
38060,1,0,0.958,2836
38043,1,0,0.958,2837
38042,1,0,0.958,2838
38041,1,0,0.958,2839
38040,1,0,0.958,2840
38027,1,0,0.958,2841
38476,1,0,0.958,2842
38028,1,0,0.958,2843
38029,1,0,0.958,2844
38030,1,0,0.958,2845
38475,1,0,0.958,2846
38474,1,0,0.958,2847
38031,1,0,0.958,2848
38032,1,0,0.958,2849
38473,1,0,0.959,2850
38034,1,0,0.959,2851
38472,1,0,0.959,2852
38471,1,0,0.959,2853
38470,1,0,0.959,2854
38469,1,0,0.959,2855
38036,1,0,0.959,2856
38468,1,0,0.959,2857
38466,1,0,0.959,2858
38465,1,0,0.959,2859
38038,1,0,0.959,2860
38039,1,0,0.959,2861
38061,1,0,0.959,2862
38063,1,0,0.959,2863
38108,1,0,0.959,2864
38098,1,0,0.959,2865
38088,1,0,0.959,2866
38089,1,0,0.959,2867
38453,1,0,0.959,2868
38452,1,0,0.959,2869
38091,1,0,0.959,2870
38092,1,0,0.959,2871
38093,1,0,0.959,2872
38094,1,0,0.959,2873
38096,1,0,0.959,2874
38097,1,0,0.959,2875
38099,1,0,0.959,2876
38064,1,0,0.959,2877
38451,1,0,0.959,2878
38450,1,0,0.959,2879
38100,1,0,0.959,2880
38101,1,0,0.959,2881
38102,1,0,0.959,2882
38103,1,0,0.959,2883
38104,1,0,0.959,2884
38105,1,0,0.959,2885
38106,1,0,0.959,2886
38107,1,0,0.959,2887
38087,1,0,0.959,2888
38086,1,0,0.959,2889
38454,1,0,0.959,2890
38085,1,0,0.959,2891
38065,1,0,0.959,2892
38067,1,0,0.959,2893
38459,1,0,0.959,2894
38068,1,0,0.959,2895
38069,1,0,0.959,2896
38070,1,0,0.959,2897
38458,1,0,0.959,2898
38071,1,0,0.959,2899
38073,1,0,0.959,2900
38074,1,0,0.959,2901
38075,1,0,0.959,2902
38076,1,0,0.959,2903
38077,1,0,0.959,2904
38078,1,0,0.959,2905
38457,1,0,0.959,2906
38456,1,0,0.96,2907
38080,1,0,0.96,2908
38081,1,0,0.96,2909
38082,1,0,0.96,2910
38455,1,0,0.96,2911
38084,1,0,0.96,2912
38209,1,0,0.96,2913
38210,1,0,0.96,2914
38211,1,0,0.96,2915
38368,1,0,0.96,2916
38284,1,0,0.96,2917
38372,1,0,0.96,2918
38285,1,0,0.96,2919
38371,1,0,0.96,2920
38370,1,0,0.96,2921
38286,1,0,0.96,2922
38287,1,0,0.96,2923
38369,1,0,0.96,2924
38288,1,0,0.96,2925
38289,1,0,0.96,2926
38367,1,0,0.96,2927
38362,1,0,0.96,2928
38366,1,0,0.96,2929
38290,1,0,0.96,2930
38292,1,0,0.96,2931
38296,1,0,0.96,2932
38297,1,0,0.96,2933
38298,1,0,0.96,2934
38364,1,0,0.96,2935
38363,1,0,0.96,2936
38303,1,0,0.96,2937
38304,1,0,0.96,2938
38283,1,0,0.96,2939
38373,1,0,0.96,2940
38374,1,0,0.96,2941
38375,1,0,0.96,2942
38387,1,0,0.96,2943
38386,1,0,0.96,2944
38273,1,0,0.96,2945
38274,1,0,0.96,2946
38385,1,0,0.96,2947
38275,1,0,0.96,2948
38276,1,0,0.96,2949
38384,1,0,0.96,2950
38383,1,0,0.96,2951
38277,1,0,0.96,2952
38382,1,0,0.96,2953
38278,1,0,0.96,2954
38381,1,0,0.96,2955
38279,1,0,0.96,2956
38280,1,0,0.96,2957
38380,1,0,0.96,2958
38281,1,0,0.96,2959
38282,1,0,0.96,2960
38379,1,0,0.96,2961
38378,1,0,0.96,2962
38377,1,0,0.96,2963
38305,1,0,0.961,2964
38361,1,0,0.961,2965
38389,1,0,0.961,2966
38334,1,0,0.961,2967
38340,1,0,0.961,2968
38316,1,0,0.961,2969
38317,1,0,0.961,2970
38339,1,0,0.961,2971
38318,1,0,0.961,2972
38338,1,0,0.961,2973
38337,1,0,0.961,2974
38336,1,0,0.961,2975
38319,1,0,0.961,2976
38335,1,0,0.961,2977
38333,1,0,0.961,2978
38360,1,0,0.961,2979
38332,1,0,0.961,2980
38320,1,0,0.961,2981
38331,1,0,0.961,2982
38330,1,0,0.961,2983
38329,1,0,0.961,2984
38322,1,0,0.961,2985
38323,1,0,0.961,2986
38328,1,0,0.961,2987
38324,1,0,0.961,2988
38327,1,0,0.961,2989
38341,1,0,0.961,2990
38315,1,0,0.961,2991
38314,1,0,0.961,2992
38342,1,0,0.961,2993
38359,1,0,0.961,2994
38358,1,0,0.961,2995
38357,1,0,0.961,2996
38306,1,0,0.961,2997
38307,1,0,0.961,2998
38355,1,0,0.961,2999
38354,1,0,0.961,3000
38308,1,0,0.961,3001
38353,1,0,0.961,3002
38309,1,0,0.961,3003
38352,1,0,0.961,3004
38310,1,0,0.961,3005
38351,1,0,0.961,3006
38312,1,0,0.961,3007
38350,1,0,0.961,3008
